ID_subjsess,ID_subj,ID_sess,ID_sex,ID_agegroup,ID_bdate,ID_tdate,ID_race,ID_ethnicity,ID_weight1,ID_weight2,ID_height1,ID_height2,ID_rightleg1,ID_rightleg2,ID_leftleg1,ID_leftleg2,ID_locomotor,onset,offset,task_ordinal,task_task,computervision_ordinal,computervision_videopreset,usedata_ordinal,usedata_playdata,object1_clean_ordinal,object1_clean_obj,object1_action_state_clean_dur_actstateord,object1_action_state_clean_dur_hands,object1_action_state_clean_dur_mouth,object1_action_state_clean_dur_feet,object1_action_state_clean_dur_wholebody,object1_action_state_clean_dur_object,object1_action_state_clean_dur_action,object1_action_state_clean_dur_noise,object1_action_state_clean_dur_detach,object1_action_state_clean_dur_reattach,object1_action_state_clean_dur_takeout,object1_action_state_clean_dur_putin,object1_action_state_clean_dur_popup,object1_action_state_clean_dur_hidden,object1_action_state_clean_dur_open,object1_action_state_clean_dur_close,object1_action_state_clean_dur_flipped,object1_action_state_clean_point_actstateord,object1_action_state_clean_point_hands,object1_action_state_clean_point_mouth,object1_action_state_clean_point_feet,object1_action_state_clean_point_wholebody,object1_action_state_clean_point_object,object1_action_state_clean_point_action,object1_action_state_clean_point_noise,object1_action_state_clean_point_detach,object1_action_state_clean_point_reattach,object1_action_state_clean_point_takeout,object1_action_state_clean_point_putin,object1_action_state_clean_point_popup,object1_action_state_clean_point_hidden,object1_action_state_clean_point_open,object1_action_state_clean_point_close,object1_action_state_clean_point_flipped,object2_clean_ordinal,object2_clean_obj,object2_action_state_clean_dur_actstateord,object2_action_state_clean_dur_hands,object2_action_state_clean_dur_mouth,object2_action_state_clean_dur_feet,object2_action_state_clean_dur_wholebody,object2_action_state_clean_dur_object,object2_action_state_clean_dur_action,object2_action_state_clean_dur_noise,object2_action_state_clean_dur_detach,object2_action_state_clean_dur_reattach,object2_action_state_clean_dur_takeout,object2_action_state_clean_dur_putin,object2_action_state_clean_dur_popup,object2_action_state_clean_dur_hidden,object2_action_state_clean_dur_open,object2_action_state_clean_dur_close,object2_action_state_clean_dur_flipped,object2_action_state_clean_point_actstateord,object2_action_state_clean_point_hands,object2_action_state_clean_point_mouth,object2_action_state_clean_point_feet,object2_action_state_clean_point_wholebody,object2_action_state_clean_point_object,object2_action_state_clean_point_action,object2_action_state_clean_point_noise,object2_action_state_clean_point_detach,object2_action_state_clean_point_reattach,object2_action_state_clean_point_takeout,object2_action_state_clean_point_putin,object2_action_state_clean_point_popup,object2_action_state_clean_point_hidden,object2_action_state_clean_point_open,object2_action_state_clean_point_close,object2_action_state_clean_point_flipped,object3_clean_ordinal,object3_clean_obj,object3_action_state_clean_dur_actstateord,object3_action_state_clean_dur_hands,object3_action_state_clean_dur_mouth,object3_action_state_clean_dur_feet,object3_action_state_clean_dur_wholebody,object3_action_state_clean_dur_object,object3_action_state_clean_dur_action,object3_action_state_clean_dur_noise,object3_action_state_clean_dur_detach,object3_action_state_clean_dur_reattach,object3_action_state_clean_dur_takeout,object3_action_state_clean_dur_putin,object3_action_state_clean_dur_popup,object3_action_state_clean_dur_hidden,object3_action_state_clean_dur_open,object3_action_state_clean_dur_close,object3_action_state_clean_dur_flipped,object3_action_state_clean_point_actstateord,object3_action_state_clean_point_hands,object3_action_state_clean_point_mouth,object3_action_state_clean_point_feet,object3_action_state_clean_point_wholebody,object3_action_state_clean_point_object,object3_action_state_clean_point_action,object3_action_state_clean_point_noise,object3_action_state_clean_point_detach,object3_action_state_clean_point_reattach,object3_action_state_clean_point_takeout,object3_action_state_clean_point_putin,object3_action_state_clean_point_popup,object3_action_state_clean_point_hidden,object3_action_state_clean_point_open,object3_action_state_clean_point_close,object3_action_state_clean_point_flipped
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1400630,1400631,2,r,2,r,2,r,16,bu,,,,,,,,,,,,,,,,,,67,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1400631,1405968,2,r,2,r,2,r,16,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1405968,1405969,2,r,2,r,2,r,16,bu,,,,,,,,,,,,,,,,,,68,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1405969,1412088,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1412088,1412089,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,69,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1412089,1419534,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1419534,1419535,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,70,y,.,.,.,.,th,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1419535,1421506,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1421506,1421507,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,71,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1421507,1434460,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1434460,1438473,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,bu,99,y,.,.,.,.,pu,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1438473,1440818,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1440818,1440819,2,r,2,r,2,r,17,g,,,,,,,,,,,,,,,,,,72,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1440819,1442518,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1442518,1444660,2,r,2,r,2,r,18,bu,73,y,.,.,.,.,pu,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1444660,1444661,2,r,2,r,2,r,18,bu,,,,,,,,,,,,,,,,,,74,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1444661,1446836,2,r,2,r,2,r,18,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1446836,1446837,2,r,2,r,2,r,18,bu,,,,,,,,,,,,,,,,,,75,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1446837,1447890,2,r,2,r,2,r,18,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1447890,1449862,2,r,2,r,2,r,18,bu,76,y,.,.,.,.,pu,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1449862,1449863,2,r,2,r,2,r,18,bu,,,,,,,,,,,,,,,,,,77,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1449863,1456220,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1456220,1456221,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,78,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1456221,1459790,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1459790,1459791,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,79,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1459791,1461184,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1461184,1461185,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,80,y,.,.,.,.,f,.,.,.,.,.,.,.,.,.,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1461185,1461965,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1461965,1461966,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,81,y,.,.,.,.,f,.,.,.,.,.,.,.,.,.,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1461966,1462102,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1462102,1462103,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,82,y,.,.,.,.,pu,.,.,.,.,.,.,.,.,.,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1462103,1462137,2,r,2,r,2,r,19,cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1462137,1465808,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1465808,1465809,2,r,2,r,2,r,20,cu,,,,,,,,,,,,,,,,,,83,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1465809,1468120,2,r,2,r,2,r,20,cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1468120,1468121,2,r,2,r,2,r,20,cu,,,,,,,,,,,,,,,,,,84,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1468121,1470228,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1470228,1513545,2,r,2,r,2,r,21,a,85,y,.,.,.,.,t,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1513545,1515856,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1515856,1518882,2,r,2,r,2,r,22,rb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1518882,1518951,2,r,2,r,2,r,22,rb,86,y,.,.,.,.,pu,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1518951,1521194,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1521194,1521195,2,r,2,r,2,r,23,cu,,,,,,,,,,,,,,,,,,87,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1521195,1522350,2,r,2,r,2,r,23,cu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1522350,1522351,2,r,2,r,2,r,23,cu,,,,,,,,,,,,,,,,,,88,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1522351,1529932,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1529932,1529933,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,89,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1529933,1531394,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1531394,1531395,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,90,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1531395,1536426,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1536426,1536766,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1536766,1536767,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,91,y,.,.,.,.,i,.,.,.,.,y,.,.,.,.,.,4,s,,,,,,,,,,,,,,,,,,99,.,.,.,.,y,i,.,.,.,.,y,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1536767,1537446,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1537446,1554991,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,s,99,y,.,.,.,.,pu,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1554991,1558492,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1558492,1560430,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1560430,1560431,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,92,y,.,.,.,.,o,.,.,.,y,.,.,.,.,.,.,5,s,,,,,,,,,,,,,,,,,,99,.,.,.,.,y,o,.,.,.,y,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1560431,1561178,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1561178,1561179,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,93,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,5,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1561179,1562572,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1562572,1562573,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,94,y,.,.,.,.,i,.,.,.,.,y,.,.,.,.,.,5,s,,,,,,,,,,,,,,,,,,99,.,.,.,.,y,i,.,.,.,.,y,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1562573,1563388,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1563388,1563763,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,s,99,y,.,.,.,.,pu,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_12,20,12,m,16,03/09/22,07/14/23,m,n,11.83,.,81.0,.,.,.,.,.,w,1563763,1568352,2,r,2,r,2,r,24,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
